X0;X0.1;X0.2;X0.3
0,3333627530606033;0,520403271461480;0,485941424490249;0,585679408091092
0,5429906831515886;0,270508891565521;0,451583947373017;0,772313288671974
0,6600814379941460;0,282922573325516;0,593859407903915;0,825593195269583
0,4867835602297899;0,618183436023950;0,348223145912238;0,761845585092634
0,4563228038015291;0,660534500683394;0,430506790568301;0,420891846911953
0,5756382314582411;0,408822606859878;0,530944693647411;0,321467635508687
0,5952941936162365;0,588609961835852;0,943219321790819;0,595363254108639
0,4428756536718864;0,488290480172868;0,571397533641520;0,590898914699096
0,5351666602649491;0,634447759058087;0,917022402181343;0,512321866035818
0,3873847958607868;0,301534524713317;0,441416910017856;0,585680135167275
0,3496436396414584;0,346155589088166;0,697092753955619;0,534083894662916
0,7571019328999342;0,652247500775111;0,625700338906372;0,499212176674979
0,4406668643489924;0,585308138564287;0,669139306572076;0,503581260419019
0,2686188558240367;0,575605229381463;0,473099188917841;0,458097472670963
0,5871543494559071;0,510647552819403;0,457081101293665;0,198171371846585
0,4968418092380235;0,456042139222359;0,470583290889111;0,750944683774699
0,7791100634222290;0,629543427880687;0,493343335294441;0,570055246195874
0,6728285830367209;0,507901195964355;0,580835916340661;0,660666355088503
0,3530760107515502;0,349269366166103;0,445289031862277;0,588407599032313
0,3882773835241742;0,573432826957722;0,631733691359322;0,539215761241516
0,6542271610553931;0,396933215387567;0,694309721910518;0,778862341055567
0,7834059589417378;0,434729793753898;0,605821452600236;0,720130194546720
0,4791610510944446;0,540040515994248;0,597465933889738;0,499515423642274
0,1100049457889593;0,686905930314476;0,677969691783606;0,469282776432135
0,5443217830726654;0,640718207553610;0,576229010552240;0,515590307778693
0,3390910455669769;0,537910699491615;0,563807100080273;0,437939688454668
0,6498451076530060;0,383138228316871;0,624847110873951;0,663742560264727
0,3794263680691577;0,422444461359461;0,478213730847139;0,540554321953710
0,5875410192812769;0,294159579190216;0,446486766753061;0,569075714235844
0,4078998290436013;0,714409234369349;0,559855011881606;0,840154314497729
0,5686039058730467;0,447406452027114;0,566423352154881;0,741395422429244
0,4438036582604472;0,516471486985514;0,556141592409816;0,334792106158054
0,5800202705004956;0,495212429915146;0,822298419471810;0,505302737278938
0,6014226683521882;0,664610393253907;0,700718609353886;0,303350251906027
0,4575217811422316;0,673702106700938;0,473660865604375;0,756238876288854
1,0269174135241181;0,665046057867583;0,591522028439786;0,444211070547733
0,5057379220523535;0,558140643203287;0,404712379404084;0,634935503508921
0,5883258250073431;0,495691064600954;0,421301371351550;0,282084991841474
0,5315344176930558;0,815484235399077;0,469024920198841;0,500186053362056
0,5321190453443834;0,480474304744105;0,490730612278441;0,617067652225380
0,6469780503640581;0,666525600906748;0,432856700008465;0,575984840544479
0,5167987553095030;0,367424758342730;0,647253123906844;0,537723430442551
0,7437552338363721;0,516849568069930;0,729218137570892;0,435807183419523
0,5125865558533244;0,676815310722550;0,553858623081066;0,578314964373963
0,7309103343989884;0,561888336068561;0,775425595504504;0,641271740531202
0,7097799123921801;0,602663199967663;0,840257599898793;0,643589536498115
0,8045013018941640;0,709266473579700;0,404757764234077;0,579551509237796
0,5798318401625333;0,190782245658326;0,461382656351940;0,859220040605581
0,5484804258601449;0,646967446260496;0,664379346685313;0,356500564484271
0,6171604589651127;0,457416613017638;0,618839287502062;0,431026001749652
0,6751203911716889;0,248782313605877;0,443064363563157;0,496207572979238
0,5055942385784198;0,727415395410838;0,500499746656862;0,426389725877336
0,5078221335911158;0,457460218811717;0,624506754808541;0,572543116986839
0,8465901932687021;0,561687083948387;0,569672133993783;0,521223010697979
0,7372125083120394;0,597534591705324;0,378330747683167;0,528941553962607
0,5819672270046962;0,463518781594202;0,533245139783857;0,611779513965666
0,5740555223741687;0,528808339232049;0,539873283841633;0,562807187543762
0,5380531444236383;0,435700223356872;0,825107218953308;0,621414937282872
0,6562473873198670;0,689741403034087;0,601540631949138;0,638975679889897
0,7892675788218716;0,717369675756233;0,717975570070461;0,663725651074119
0,6157838381144194;0,491641175453702;0,586473703474157;0,897380743892605
0,9390544880026529;0,867235377442170;0,588910709044640;0,705043720995319
0,5069505348160800;0,659179288354403;0,362104886225855;0,503037080714477
0,4682308947054722;0,571376730359844;0,417567177865318;0,400498679472408
0,5348393507314916;0,750908975767745;0,676650182647095;0,881634464267750
0,5237427155797890;0,509588020019981;0,368219251904256;0,520615213353247
0,4583019200130073;0,750274272915570;0,434047053832073;0,501575856438357
0,6200972396630697;0,765603754507150;0,925043732664036;0,578802341178392
0,6826341949101924;0,535626011902727;0,749913375820202;0,669589889418237
0,4092985271052313;0,618828736745160;0,740227895949860;0,436940083503845
0,4920225839803037;0,474050118004509;0,489804880869267;0,486685402325248
0,6048237245426670;0,573142458252338;0,499937830814828;0,494582912373037
0,4736156428057001;0,494210378290042;0,477852894543910;0,363456575382232
0,6188593055236759;0,837136473516429;0,944707932042450;0,581639524562696
0,3858359769627380;0,441416523678771;0,704350979733023;0,395767644918564
0,1826920760237345;0,572577625103104;0,403430929003858;0,562932312164523
0,5072381853906156;0,552128635980754;0,567168927489589;0,359296911680837
0,5228404705415459;0,391900208522163;0,549383736714356;0,416139344525988
0,4337561378170632;0,715436354933505;0,433605895503443;0,638926782317474
0,4842565896400600;0,531814404723784;0,641348884513977;0,582463367716614
0,5423104941304047;0,598323630540543;0,543638365695128;0,533105110006801
0,5075106704806961;0,369379428633444;0,636548851204707;0,514005022010124
0,5970108965576763;0,627252763100473;0,525908085685533;0,570233901110397
0,4711914080859954;0,749587341728092;0,411875866349427;0,450578280800327
0,4378614259081285;0,560626091478349;0,529687707916879;0,649748305451362
0,5966028215904413;0,554646663034807;0,545726903298085;0,711177165549887
0,7050462525510570;0,499052035810810;0,390863375327934;0,387558417397020
0,5036255310587776;0,269253475469793;0,501673994108473;0,617254522104031
0,7315284304241493;0,652212784564590;0,688316001047795;0,706526820877991
0,6664804119901544;0,667112366535100;0,510826889263729;0,674867147759021
0,5800538460292273;0,443940471086816;0,634081985186321;0,732634296380490
0,5525572960764408;0,484858323994059;0,414250396339180;0,626520686289244
0,6844251164652837;0,610454125741948;0,395934470214697;0,535780161700804
0,4201690281890956;0,512223436397600;0,481181687018104;0,460568901892750
0,7707363515189568;0,407192788863612;0,868846807622595;0,590830781589373
0,5628838092769304;0,666979076685261;0,557341462064413;0,600289604139238
0,6807525172894587;0,758826812561384;0,517421298489518;0,756159267334872
0,6693552748022077;0,466266317538930;0,578726236005649;0,613193435832075
0,3695621832336963;0,373124292084786;0,704532356919658;0,491607410144643
0,5682210702794906;0,730554666236398;0,593667258639471;0,964759181033477
0,5167271479364435;0,601973225412705;0,455941477227543;0,678786739838329
0,7684264690517465;0,600640895652458;0,910947063753705;0,893056512497956
0,6458274640816016;0,538840576254821;0,505523027075365;0,475401609980675
0,5469451753331721;0,353314030136480;0,386852468253553;0,910275820044375
0,9420472231006395;0,392294685298536;0,650176581133300;0,324406229744806
0,4965451096296239;0,613155387952430;0,641234399954201;0,374231482998369
0,5292472969342781;0,407810033650400;0,518605814312560;0,576784883934074
0,5457705659758472;0,864435044826546;0,700855566835219;0,615499042043890
0,6721285450204992;0,559118721420071;0,592410866159214;0,702579400084297
0,9361251251385373;0,675089898977588;0,359683511925142;0,850957660008057
0,6677286194932698;0,610970248111120;0,765425766753161;0,774117957755852
0,6166055764080632;0,685948204086138;0,561218911821955;0,503134892951883
0,6497116555194825;0,401173585171117;0,546686902594940;0,363457541128231
0,4386719512092015;0,427537737817848;0,550205630230519;0,503117189881317
0,4236359314933307;0,509362652329008;0,272419751444578;0,559972028836345
0,6789806822754031;0,705050594835529;0,621490758643553;0,548440114075741
0,4384851569572881;0,726773318660525;0,715129220061777;0,584989226174753
0,5576127379178746;0,437087881181086;0,561806388686953;0,669930347473807
0,4460198968063278;0,321764603749760;0,835149367737703;0,535395116293660
0,4290330976724420;0,466261500895871;0,655671567679499;0,492411116609395
0,7173651119139544;1,138163998724981;0,636615828037969;0,929553158841468
0,4356174862729254;0,782214241142592;0,750289779865511;0,456668624098934
0,6503603376176585;0,335664749211397;0,762306933058490;0,848702362276854
0,6869116283527391;0,556286307416856;0,554869985219707;0,670133196070051
0,4917736235096788;0,464850201898507;0,526105633228693;0,493734789919009
0,8141733539890057;0,658177271107419;0,565901022710821;0,663204541951453
0,4966744667724449;0,629604256415835;0,242813367605739;0,705473645294164
0,5519826764552559;0,448954767537024;0,710447142352460;0,466525562538426
0,2108284571551853;0,557090223208058;0,751016347262936;0,930548308939496
0,8198231698633078;0,567730762926881;0,728399254450354;0,559607166585733
0,5618356102015519;0,842113750789775;0,597721293931706;0,644299608855085
0,5535281848352444;0,379066037783342;0,726948573523411;0,584955202993278
0,6836362175610119;0,615757018323411;0,878909213982783;0,750147777967474
0,6082422000558277;0,807734534101356;0,236176334968326;0,359824689502970
0,4505321829255272;0,765937663529074;0,596343117683120;0,302253298933666
0,5694245165303299;0,358406729113763;0,333995849154157;0,701647974191158
0,3428326404814497;0,630029971434244;0,100875259668550;0,586486110232761
0,5332622261088773;0,466639615801992;0,585292202675544;0,445122771923159
0,5071012997106467;0,402802225106760;0,410193093803535;0,557571460213160
0,6119413038946750;0,705290677439146;0,846303983872678;0,642068679236974
0,6304853957120646;0,637551914575912;0,322230773064424;0,690143652190529
0,4948977740929823;0,636091523239798;0,474642331976481;0,464375674887501
0,6259837175844298;0,553904621730155;0,722441852999534;0,731737764323980
0,5662685249879561;0,650439023546896;0,512739492704779;0,912405273620388
0,8424481090824777;0,503285762039847;0,512962904682528;0,734355944725943
0,4470824343518742;0,493505633235195;0,710176196414332;0,649544394486577
0,3881954488147803;0,833491934509136;0,544809231397787;0,526530217070908
0,4902675738857264;0,530237186563053;0,746018938215231;0,605994525937268
0,4003914369374821;0,297870382598425;0,521813807026588;0,385369830597556
0,3716347786299069;0,586780827157179;0,675772544595588;0,495955569091447
0,9014635591898484;0,776881503438317;0,626683470374800;0,407747991365958
0,6302396385773806;0,778977064668908;0,612003557276557;0,711270578821506
0,7531008895894737;0,836537230364283;0,507893621151423;0,352206631433878
0,6299377722482820;0,448413722662566;0,505124483902277;0,679112901256074
0,5852386932786294;0,545932223927760;0,562242606765639;0,674033520316464
0,4450740207114625;0,446971083527479;0,655850793697166;0,551554174440316
0,7176010694869119;0,571868683874233;0,531164165077986;0,467809185295818
0,3896349072731727;0,762490584781908;0,796410313501321;0,652059909783824
0,6744390548479984;0,578845004359268;0,764045299285102;0,472621658591524
0,4148657706955149;0,614703497469524;0,539750272377053;0,986693190488567
0,6544348032436280;0,570864471103591;0,863257573529857;0,420523763232563
0,5456357159633781;0,454170755088325;0,428276164054003;0,396558493131971
0,4294931400746485;0,574814167639754;0,637842769018083;0,512205068937775
0,5895152780878276;0,458374107904133;0,782871772082267;0,471511778341113
0,4601966676641137;0,550419539658109;0,642033484207574;0,418857571124404
0,7407720670373122;0,688014397462099;0,393558910164009;0,456949296553373
0,3447502312682969;0,528585881968791;0,405953879521472;0,713187293213038
0,4913412890474841;0,414319877395794;0,758744365078652;0,819639423187324
0,6165423094443846;0,695374548424375;0,564739739411035;0,404718369491049
0,3926611342208111;0,281590812616973;0,579313622763852;0,358644577306974
0,7947504708539711;0,505935961331485;0,824824884336045;0,261814956289655
0,6853255154900352;0,273293595523670;0,631490908541104;0,582182909728514
0,4629713006752946;0,321982365585006;0,466709880364759;0,409032803490140
0,6098696653456449;0,339883585981942;0,498516172053693;0,489011902387892
0,4930074947154873;0,700934038802989;0,459219999810157;0,634389715920028
0,6434539513754801;0,658493096133443;0,532571404045348;0,754039745920127
0,6486037082877871;0,647962273272224;0,301241678270490;0,668753308882652
0,5654352707861029;0,463741402166901;0,637520896828926;0,451422954131278
0,7677750868242454;0,722245152477182;0,796653183600237;0,568965279052571
0,5534320418913284;0,396435699735421;0,737453871593319;0,456174136834260
0,3925213579674988;0,627827043981757;0,334639313226132;0,571724880635883
0,4832852939654221;0,323308678195131;0,581121059940669;0,635773699354682
0,7661113058746697;0,820666254201102;0,272108015869651;0,411456775937541
0,7922431836651176;0,697573516568981;0,603046771126641;0,537228040495893
0,7886393385330585;0,402111497690682;0,588322342378389;0,332277739200043
0,5163735741718942;0,366806589288572;0,684880371638050;0,533335098522174
0,5691202124212233;0,492708847558008;0,510419415525655;0,578225753056124
0,4404416589764060;0,609750829322195;0,429702615020286;0,456902234528576
0,6456075084211196;0,466770287318394;0,768829739735690;0,407129495225668
0,5021402406393463;0,568746309782125;0,534384706822469;0,496050185819336
0,6991342412683706;0,935063076960098;0,658556953583930;0,802238266988907
0,5025271656868259;0,540019653324244;0,411461464286759;0,737822448816544
0,3985884812892058;0,667293431398178;0,540861314208269;0,677027578890699
0,6063440393029380;0,300721157654239;0,245181312002447;0,625392326552929
0,4708517537206300;0,626556680613967;0,389578477595819;0,698918401291544
0,3676061043742910;0,550963356563927;0,557105803633692;0,402930792700665
0,3242988799026639;0,485056163177921;0,503869961991490;0,573348902810029
0,4703275119835253;0,846584139246599;0,565166053597568;0,496653341953370
0,5671537670677521;0,392629404842197;0,372796689367265;0,345727447182573
0,6062849482366628;0,433568558074497;0,675539998178269;0,451097584657346
0,4761484595307398;0,349933847040141;0,571468847778766;0,561278724438290
0,4786659742331186;0,589863745348933;0,571513913377553;0,534510147605162
0,6688868155689770;0,632369580208518;0,543028495233204;0,406057655985787
0,7308042283668277;0,426014215793338;0,540595649201416;0,684518306967695
0,3659306273416777;0,665279468053930;0,724141719683392;0,633482522711449
0,4859934145028060;0,759526973947220;0,558089761973893;0,490074603939024
0,4825444798543096;0,457856801813124;0,658659345021372;0,525954344813888
0,7773756842717898;0,597645130697604;0,635385964286411;0,888454991514829
0,4895800322400453;0,425985423164146;0,526761979810201;0,787332738855706
0,4770994769913796;0,306899393463161;0,499375893788399;0,802925287519534
0,5553838531014967;0,684198993822612;0,533464424538649;0,343103666766093
0,3118321051710143;0,480862329273739;0,258821501421236;0,672157344476847
0,6252132919408319;0,198455377989437;0,710462266406664;0,353822206289576
0,5580103210182955;0,545256895054844;0,636377229104997;0,597253484860970
0,3787419046920109;0,594018669370793;0,551505249534874;0,494818858286025
0,5424223102859779;0,449539182359843;0,912590790537432;0,577723334487335
0,4397562816785968;0,611202556340275;0,593401512242512;0,623555579311997
0,5179452231968340;0,369889549304369;0,637779700498923;0,504464821048514
0,4851615911469017;0,590099429104033;0,589615238175726;0,484823199406216
0,3502136722621667;0,600735501794163;0,458664605744919;0,509705078420543
0,6003916300125255;0,410063223134391;0,399567417754921;0,438490311636891
0,5118785144195802;0,437913479651099;0,625564279627844;0,614021691085059
0,8692432883768456;0,646895641420606;0,672778812947690;0,516614412805556
0,5131673245543386;0,383975171575025;0,376774159135101;0,643573167101630
0,7649060038469977;0,503087755611797;0,610887664614423;0,487389743645302
0,3766644762317826;0,722571835279237;0,718710854498108;0,625879214974132
0,9091921849295708;0,828097420637827;0,523065086440989;0,865982630256113
0,6684982190469768;0,897724855610178;0,692894912944326;0,511427980890055
0,4221519309857720;0,490947350498643;0,532219643609459;0,587719241305353
0,8181132023612530;0,741304376317193;0,779109842271527;0,436465679063688
0,3624672320267240;0,546201386577764;0,573296813475865;0,620969852845397
0,6046758317393419;0,614876675768827;0,395494168908375;0,539790059289374
0,5965059253799888;0,686138133238703;0,332466453665702;0,597407469016202
0,4066100159698049;0,324170624007271;0,621144535793109;0,464930044522515
0,6860185051816856;0,639311649044214;0,695174896072055;0,636512600317036
0,5938327991954243;0,720965371656826;0,805253187089661;0,631687609134145
0,6414407327692462;0,259387124887404;0,569290578836007;0,911048606315111
0,4810380404091519;0,855308919636633;0,804835560444761;0,362473308043058
0,6054112100457122;0,601532635303908;0,610310148852770;0,693001909769952
0,6474547983759319;0,442143574218924;0,752305313980770;0,697361883358723
0,4153328844414341;0,481779901260166;0,622286041984149;0,605329692844645
0,4115638497849481;0,651702046294145;0,484895374143778;0,674372600996354
0,4974744071667140;0,394817112782831;0,612008250065425;0,930287862894839
0,6845036389351526;0,740569281749840;0,706260039994000;0,620503482471554
0,3987149570723292;0,644841229837123;0,708108152081478;0,565563997105415
0,4629936558005224;0,511713112846498;0,582018920749148;0,468856058193031
0,4361392029319464;0,611546857951264;0,377325204950012;0,586521350701144
0,4987476887505671;0,542041591831500;0,284217270579257;0,413748472584280
0,4542884009933683;0,481446212448018;0,690075639988706;0,516245597830539
0,5990079937211774;0,770739139018150;0,548162835004599;0,476380395354384
0,6264965442381029;0,396121474904232;0,401607963964806;0,573255652583763
0,8423430612104961;0,542895253330239;0,505470994652710;0,511867891172548
0,3309252007459901;0,621343355828397;0,495324231368729;0,627305813932229
0,3258932690626413;0,450509328303909;0,606545255573384;0,614457540141900
0,4372262141642725;0,705146423895432;0,511753446470999;0,338596469069100
0,5457969134911379;0,731366684369689;0,507895594772016;0,287520387068256
0,6312192117122216;0,703227114581028;0,553599668167896;0,513640207082544
0,6869377595591157;0,659784387248224;0,619737833505144;0,597614387101860
0,4836646297766805;0,539964656846748;0,785611687012967;0,514868878137382
0,4454331296880837;0,461571331880146;0,538314097456671;0,613688083654954
0,6372321805866628;0,327536098017566;0,822653405783784;0,682488083679213
0,5663402407195679;0,590471684855966;0,597703029759109;0,460212503951994
0,3520680117658465;0,665942987175808;0,783337078455797;0,618772339313161
0,4887501720992403;0,423158240060491;0,352247444294927;0,507356289644597
0,5250196628391769;0,536241232797454;0,449641521818077;0,470062774111175
0,4774413047273089;0,216572432206111;0,377961600704574;0,462173860363448
0,5838415961827250;0,659200791391365;0,579528380830995;0,899871735062874
0,8209154486855492;0,383823764638077;0,537529712583458;0,430403193454139
0,5924820297455778;0,669479109475305;0,729750717748077;0,545044254880887
0,7334801953760580;0,434032157709109;0,839376252837982;0,642857877712915
0,5618366247127776;0,344921017846130;0,323323930071917;0,629225740266893
0,4980360112225781;0,534196890743709;0,712457744138271;0,625741537722594
0,5053246428806106;0,483015074787984;0,601927546260161;0,353735469282668
0,4134150701714708;0,485768339821018;0,569888388666537;0,325460755041962
0,5947802169098663;0,583287565036412;0,658950025860451;0,861824891542126
0,6501849474324594;0,535456441984469;0,568034440746661;0,807262074234179
0,5591885346224219;0,559440430607535;0,575343696886309;0,600297841556741
0,4610348453548707;0,589003355905146;0,426817603096816;0,616954253316821
0,3187643501855016;0,644384125466466;0,593057074991912;0,828872655437866
0,6249018673922045;0,495381633871804;0,530145656554085;0,589194204105288
0,4855122356442727;0,584417167391191;0,616841053381892;0,374097251510249
0,4745319891182150;0,582470812838052;0,667646093133248;0,489884738652822
0,6804599049218660;0,442132069248987;0,641770601607959;0,384487236106175
0,5496173071814155;0,821705454526760;0,422863156539768;0,537203596624842
0,3401337076489345;0,554134123431008;0,741647600127365;0,808936484832679
0,6020833675718421;0,341935900328877;0,542467801536958;0,472148477334431
0,6753608804681873;0,812037159293500;0,611879957788417;0,655818573052523
0,4130474793127069;0,330168123260289;0,500237204488713;0,280878305172949
0,4843627157886330;0,577918945887605;0,823803323283766;0,700534592176090
0,7570544311603439;0,526205351909790;0,745911192951013;0,539191814885100
0,7353681868042173;0,364287854363383;0,505353973810472;0,839515394858667
0,5537987289978207;0,739894963185488;0,327065645514663;0,536238108732927
0,6775722672962173;0,380685152865701;0,648334433252601;0,809220046656356
0,6450808633796923;0,523149252294202;0,650496290256752;0,722311299046022
0,4826010205578621;0,432868122654049;0,491309051356580;0,605060608600624
0,6719861481617115;0,730357609473465;0,788523786202688;0,309740698263019
0,3683367114052406;0,471041169764745;0,748523486532061;0,647429235902222
0,5579287845546547;0,486750078456554;0,668129226283106;0,580201984166685
0,4228110602069384;0,510528332481256;0,678572538263187;0,662024788381893
0,6267778238439884;0,458424954462968;0,661904805309673;0,630568910676930
0,5193747584401854;0,624810497106904;0,588218121215282;0,505346803562797
0,3556293192091827;0,605339391236398;0,442557982642111;0,632001246103457
0,5441280064929230;0,581901055799137;0,816820560429618;0,278392909882722
0,5060245322240295;0,521543465429521;0,798498940561653;0,595628223529549
0,4675420510486985;0,732458450318366;0,728883973336823;0,471368786253173
0,7163183822930370;0,631488483419269;0,523189363528719;0,614289766572598
0,6240667568817843;0,654804910152299;0,596422118039878;0,485925577338963
0,5906745389781394;0,601094082993335;0,396710494172851;0,392355249695089
0,5704596838800453;0,536853814162356;0,469584940661605;0,615490218762928
0,4044881786513138;0,601941192576423;0,739192720092765;0,454115623994239
0,6844539923002438;0,427237400060797;0,503777728692932;0,516543323944860
0,7668658765265848;0,412230579945088;0,558000904969135;0,426185307059966
0,6491405697005471;0,618426233974941;0,559013043720190;0,590174975859900
0,6220474211485307;0,826961911173306;0,610101977833275;0,552814154805375
0,5595997800264375;0,419508628313559;0,547854653094875;0,522485417858008
0,4087349019937950;0,481491140869799;0,662634299195200;0,617345875262537
0,7183587950319098;0,779970085526907;0,508402423139104;0,866921914692483
0,5848946758025901;0,459858341054321;0,787058251769363;0,453578067134437
0,5782268924260168;0,571860125734496;0,542271658376087;0,468689151501232
0,4972640634256769;0,626848620332818;0,580838376494467;0,527646738985643
0,3218842115320648;0,616242176293966;0,513384944063879;0,615417657001360
0,6643048974613257;0,167364378475599;0,521207727512796;0,524856792651368
0,3045256307470307;0,583726270626567;0,625046986087253;0,396716458535051
0,4624413407534617;0,415200660074646;0,482963592292787;0,611801433694364
0,9160244603997663;0,690636946162104;0,538440225284631;0,415665472187969
0,8049804629420222;0,534597356205052;0,582498994402997;0,616465373908949
0,4798045805423257;0,734099218092990;0,481554025262985;0,398813234992496
0,4710977731531504;0,743977415737437;0,438173762109694;0,700197957298807
0,6336896858884294;0,489156144730221;0,638558011865709;0,997833002769184
0,4461107714186384;0,249157999675917;0,462957998815946;0,697790772474258
0,4318322159062489;0,422380470287712;0,659296798729497;0,509634108293831
0,6095614453593529;0,572595590719490;0,523414452090922;0,412353880954258
0,7227374959277775;0,467113975313561;0,709907563284076;0,736294240755384
